building_id,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,hour,day,month,weekday,meter_reading
1261,14,Office,42942,1970,3,10.6,0,-1.1,0,1010,270,6.7,23,29,2,0,145.5
455,3,Healthcare,29192,2014,3,8.3,2,7.8,64,1012.9,180,3.6,19,3,2,2,13.42
1082,13,Office,57394,1970,3,0,2,-13.9,0,1014.9,250,3.1,4,3,4,6,51.169
1313,14,Healthcare,68637,1970,3,18.3,2,8.9,0,1007.9,130,4.1,18,16,3,2,353.03
1393,15,Entertainment/public assembly,151900,1990,3,21.1,4,2.8,0,1014.4,290,6.7,22,21,4,3,24.2
741,5,Education,14025,1966,1,11,2,10,0,1016.4,290,1.5,22,1,5,6,2.3
85,0,Lodging/residential,37241,1981,3,20,2,17.2,0,1009.2,170,9.3,16,22,1,4,0
1328,15,Education,279840,2008,3,7.2,2,5.6,0,1016.8,150,6.2,17,1,5,6,681.525
227,2,Entertainment/public assembly,17132,1918,3,20.6,2,-11.1,0,1023.9,50,6.2,20,6,2,5,6.99
310,3,Public services,22000,1970,3,12.8,2,-1.1,0,1014.3,250,2.1,13,18,3,4,24.76
569,4,Education,86091,1964,8,17.2,2,12.8,0,1017.8,230,8.2,21,20,3,6,271.5
1226,14,Education,27995,1970,3,1.7,2,-10.6,0,1019.6,60,5.7,13,20,3,6,39.3718
122,1,Education,83043,1991,6,6.2,2,-0.4,0,1012.2,290,2.1,22,22,2,0,262.7
986,9,Office,34072,1970,3,5.6,2,-1.1,0,1026.8,180,1.5,7,27,1,2,0
79,0,Office,36240,2010,3,30,2,10.6,0,1017.8,0,0,17,15,5,6,0
482,3,Education,394000,2013,3,9.4,4,-4.4,0,1011.6,330,4.1,22,3,1,6,472.91
1287,14,Education,60582,1970,3,7.8,2,6.1,5,1013,320,2.1,23,1,2,0,122.1
1218,13,Entertainment/public assembly,268480,1970,3,-1.1,2,-6.7,0,1011,330,6.2,19,28,1,3,242.482
1088,13,Education,287594,1970,3,-0.6,9,-3.3,-1,1016.4,60,8.2,19,23,3,2,2707
251,2,Education,12773,1970,3,22.8,0,-4.4,0,1018.5,100,4.1,17,26,2,4,11.73
1327,15,Education,98125,2011,3,6.1,0,-6.1,0,1030.6,290,5.7,17,13,4,2,185.975
1153,13,Technology/science,89456,1970,3,25,2,9.4,0,1022,100,4.6,19,18,4,0,137
1256,14,Office,37917,1970,3,0.6,0,-5,0,1022.6,270,1.5,4,18,2,3,38.0312
1445,15,Education,4298,1970,3,15.6,2,6.7,0,1006.7,210,4.1,18,7,5,5,4.55
535,3,Healthcare,15000,2010,3,7.8,2,-2.2,0,1018.8,310,6.2,19,17,2,2,37.15
211,2,Education,48411,1970,3,11.1,2,8.9,0,1014,90,4.1,15,5,1,1,173.25
912,9,Education,52559,1970,3,23.9,0,20,0,1017.3,0,0,7,14,5,5,31
415,3,Education,41329,1970,3,12.2,2,10.6,0,1022.1,60,3.6,11,11,5,2,45.61
407,3,Education,325217,2006,3,15,2,13.3,0,1020.5,0,0,8,12,5,3,760.6
364,3,Education,83800,1970,3,13.9,6,9.4,0,1016.9,40,4.1,15,13,3,6,95.28
1317,14,Entertainment/public assembly,180806,1970,3,12.8,0,-3.3,0,1016.7,230,6.2,22,22,3,1,474.438
121,1,Education,150318,1906,9,11.7,2,3.4,0,1030.7,70,5.1,10,20,4,2,638
330,3,Education,65000,1970,3,13.3,2,-3.3,0,1020.4,300,9.3,17,29,3,1,64.16
1128,13,Office,58703,1970,3,-8.9,2,-13.9,0,1024.9,50,2.6,14,17,2,2,105.013
738,5,Education,95433,1966,4,10,2,10,0,1016.4,270,12.9,18,20,2,5,16.7
711,5,Education,15414,1976,1,8,2,8,0,1016.4,180,1.5,7,5,4,1,6.193
924,9,Entertainment/public assembly,252268,1970,3,21.7,2,17.8,0,1012.5,170,2.6,17,24,4,6,215
364,3,Education,83800,1970,3,18.9,2,16.1,-1,1016.4,90,3.1,22,3,5,1,69.42
516,3,Public services,9000,1970,3,0.6,4,-10.6,0,1035.1,30,3.6,1,19,2,4,65.22
1316,14,Entertainment/public assembly,49975,1970,3,13.3,2,7.2,0,1003,50,4.1,19,5,5,3,70.1562
707,5,Education,11270,1976,1,5,2,3,0,1016.4,280,3.1,8,8,3,1,26.3
845,8,Entertainment/public assembly,860,1970,1,26.7,4,12.8,0,1022.6,70,6.7,18,18,4,0,0.0417
444,3,Public services,12945,1960,3,6.7,8,6.1,0,1003.5,200,4.1,15,16,1,5,18.25
227,2,Entertainment/public assembly,17132,1918,3,13.3,0,0.6,0,1010.7,0,0,15,22,2,0,9.81
233,2,Education,25139,1970,3,20.6,0,-1.1,0,1020.7,140,4.1,17,11,2,3,30.78
307,3,Public services,10873,1970,3,7.2,6,-3.3,0,1006.6,290,7.2,12,8,4,4,8.96
412,3,Education,110000,1970,3,13.9,2,1.7,0,1022.1,200,5.1,14,21,4,3,131.87
1216,13,Office,15269,1970,3,7.8,4,3.9,0,1004.3,120,4.1,14,7,3,0,36.996
630,4,Education,93420,1948,5,13.9,2,10.6,0,1012.5,280,4.6,10,4,5,2,63.75
585,4,Public services,132394,1949,7,22.2,2,10.6,0,1011.9,280,4.6,23,27,5,4,190
1013,10,Education,67377,1970,3,-3.3,0,-7.2,0,1027.9,180,2.6,14,24,2,2,128.888
301,3,Public services,51176,1970,3,20,8,17.2,0,1004.4,200,7.7,15,1,4,4,40.08
708,5,Education,102429,1945,4,4,2,1,0,1016.4,180,1.5,0,10,3,3,34.6
44,0,Retail,283,1985,3,12.8,2,8.9,0,1025.2,0,0,7,23,3,2,0
123,1,Education,61204,1989,6,0.6,0,-1.1,0,1017.2,360,3.6,4,15,2,0,117.4
153,1,Office,16092,1965,3,15.2,2,15.2,0,1003.4,100,3.1,9,11,5,2,30.3
1358,15,Lodging/residential,61439,1903,3,-1.7,4,-3.9,0,1029,0,0,8,14,4,3,24.1
733,5,Education,96929,1966,3,6,2,-3,0,1016.4,70,6.2,16,27,2,5,20.1
234,2,Education,179167,1971,3,27.8,2,0.6,0,1010.2,290,4.1,3,14,4,3,39.2
425,3,Warehouse/storage,202829,1983,3,13.9,2,12.2,-1,1010.9,70,4.1,11,27,4,2,149.85
69,0,Parking,387638,2000,3,17.2,4,9.4,0,1010,340,9.3,18,17,1,6,0
1318,14,Entertainment/public assembly,73488,1970,3,8.9,2,2.8,0,1016.1,0,0,7,25,4,0,76.995
1310,14,Lodging/residential,57274,1970,3,18.3,0,-0.6,0,1017.6,290,7.7,20,16,5,0,43.21
411,3,Entertainment/public assembly,6139,1970,3,17.2,2,14.4,0,1009.9,330,5.1,11,23,4,5,17.55
1154,13,Lodging/residential,262156,1970,3,18.9,2,15,0,1007.6,20,1.5,16,28,5,5,156.753
1347,15,Education,322341,1995,3,-6.1,2,-10,-1,1023.2,290,8.2,1,20,1,2,872.475
909,9,Entertainment/public assembly,66121,1970,3,22.2,2,17.2,0,1012,180,2.6,0,20,5,4,159
1126,13,Education,72332,1970,3,0.6,2,-0.6,-1,1016.4,170,2.6,13,23,2,1,232.289
869,8,Entertainment/public assembly,875000,1970,1,21.7,2,12.8,0,1018.8,190,2.6,21,31,1,6,2000.38
364,3,Education,83800,1970,3,14.4,2,8.9,0,1022.6,0,0,19,30,4,5,86.07
164,2,Warehouse/storage,12908,1979,3,23.9,2,7.8,0,1012.5,150,6.2,19,9,4,5,17
1320,14,Entertainment/public assembly,34565,1970,3,13.9,0,3.9,0,1018.9,160,3.6,1,9,3,2,120.962
614,4,Lodging/residential,185200,1930,8,24.4,2,8.3,0,1010.3,330,6.2,0,2,5,0,130.75
486,3,Education,86375,1903,3,7.8,8,-0.6,0,1019.5,300,5.7,18,1,1,4,195.57
23,0,Education,130885,1985,3,29.4,2,16.1,0,1015.6,260,3.6,19,16,3,2,0
170,2,Retail,45224,1982,3,16.1,4,-6.7,0,1014.2,330,3.1,14,23,2,1,104.81
1376,15,Public services,240026,1960,3,0,2,-5,-1,1016.4,230,5.1,11,27,1,2,239.4
588,4,Education,21866,1911,4,13.3,2,9.4,0,1018.4,300,2.6,16,12,5,3,36.675
446,3,Public services,43992,1970,3,2.8,2,-3.3,0,1011.7,10,3.1,13,17,1,6,193
674,5,Entertainment/public assembly,149704,1976,8,11,0,8,0,1016.4,180,1.5,3,25,1,0,39.7
258,2,Education,71224,1970,3,25.6,2,-3.9,0,1014.4,140,4.6,17,19,4,1,70.45
762,6,Education,53651,1970,3,-2.2,0,-7.8,0,1027.3,0,0,10,6,4,2,121.283
1135,13,Education,150393,1970,3,25,2,1.7,0,1013.3,250,5.7,22,5,5,3,243.114
906,9,Lodging/residential,39649,1970,3,17.2,2,15.6,-1,1016.5,110,2.1,15,20,4,2,55
1216,13,Office,15269,1970,3,5.6,2,-2.2,0,1015,80,6.2,11,27,4,2,31.126
892,9,Services,481999,1970,3,5.6,0,2.2,0,1031.7,0,0,14,21,3,0,113
616,4,Education,117814,1959,6,13.3,2,2.2,0,1012.7,320,4.6,4,29,3,1,26.2
1381,15,Office,84615,1963,3,12.1,2,3.3,0,1016.4,180,3.6,19,27,4,2,96.9
204,2,Lodging/residential,30949,1951,3,27.8,0,1.7,0,1011.9,110,2.1,16,29,5,6,22.86
515,3,Education,63900,1921,3,-9.4,0,-18.3,0,1026.1,310,6.2,12,19,1,1,107.88
134,1,Lodging/residential,49589,1998,8,7.6,2,6.4,0,1009,260,6.2,13,7,4,3,82.9
225,2,Lodging/residential,216526,1967,3,21.1,2,-14.4,0,1016.5,330,6.7,20,23,3,2,182.62
60,0,Education,81576,1997,3,16.7,0,10.6,0,1018.4,320,2.1,9,5,4,1,0
87,0,Entertainment/public assembly,6412,2006,3,25.6,0,13.3,0,1015.6,270,4.1,1,16,3,2,0
717,5,Education,28826,1976,2,12,2,10,0,1016.4,160,5.7,12,26,3,5,5.2
4,0,Education,116607,1975,3,23.3,6,21.1,0,1016.9,230,4.6,6,28,3,0,0
1292,14,Office,58196,1970,3,6.1,2,1.7,5,992,300,4.6,5,3,4,6,73.4282
9,0,Office,27000,2010,3,26.1,4,18.9,0,1017.2,260,6.7,15,15,3,1,0
947,9,Education,91629,1970,3,2.2,0,0.6,0,1025.2,0,0,11,18,1,0,57
711,5,Education,15414,1976,1,16,0,12,0,1016.4,60,3.6,11,7,5,5,3.804
610,4,Entertainment/public assembly,30160,1958,4,15.6,2,12.8,0,1018.6,300,3.6,4,4,3,4,38
1418,15,Lodging/residential,41302,1975,3,11.7,0,-5,0,1013.9,320,5.7,21,27,4,2,28.225
452,3,Education,155100,1931,3,-1.1,2,-10,0,1025.3,350,3.1,11,3,3,3,152.25
574,4,Education,56343,1905,4,12.2,2,10.6,0,1014.2,300,4.1,10,18,3,4,91.5847
785,6,Education,250000,1970,3,13.9,2,11.1,13,1001.8,210,6.7,5,2,3,2,993.578
1,0,Education,2720,2004,3,15.6,2,12.8,0,1013,150,3.1,11,22,1,4,0
665,5,Entertainment/public assembly,8773,1966,1,10,2,6,0,1016.4,250,10.8,23,7,2,6,3.94
534,3,Entertainment/public assembly,898,1970,3,-5.6,2,-8.3,-1,1031.7,140,3.1,11,15,2,0,1.08
1284,14,Education,442438,1970,3,-3.9,0,-13.3,0,1020.9,290,6.2,2,20,1,2,1604.33
131,1,Lodging/residential,66661,1930,7,10.8,2,9.2,0,1010.4,310,2.6,6,19,5,3,79.325
693,5,Office,57436,1976,3,2,2,-2,0,1016.4,350,3.1,1,7,3,0,30.0045
277,2,Education,12761,1909,3,21.7,0,-2.8,0,1016.1,0,0,4,2,4,5,55.21
1195,13,Office,16472,1970,3,-12.8,2,-19.4,0,1023.8,120,4.6,10,14,2,6,19.739
57,0,Lodging/residential,65359,2013,3,21.7,2,10,0,1022.4,60,7.2,0,19,4,1,0
426,3,Education,101400,1930,3,18.9,4,12.8,0,1007.5,210,2.6,8,26,4,1,124.22
639,4,Education,14524,1964,2,12.8,2,12.2,-1,1017.8,280,4.6,7,30,1,5,4
21,0,Office,7043,1990,3,21.7,2,20.6,0,1014.5,230,3.1,8,15,3,1,0
376,3,Office,585955,1942,3,-8.9,0,-19.4,0,1024.5,300,3.1,8,19,1,1,704.16
75,0,Education,80942,2010,3,30,2,18.9,0,1016.5,70,5.1,21,20,5,4,313.978
58,0,Lodging/residential,83379,2013,3,19.4,2,18.3,0,1015.3,0,0,8,14,4,3,0
157,2,Office,5258,1970,3,37.2,2,-5.6,0,1003.9,0,0,1,5,5,3,50.62
473,3,Public services,46007,1950,3,11.7,0,10.6,0,1011.6,0,0,4,16,3,2,63.34
178,2,Office,23392,1970,3,8.9,0,-6.1,0,1027.7,350,2.6,18,3,2,2,22.42
833,8,Public services,6392,1970,1,11.7,6,6.7,0,1018.8,320,5.7,6,11,1,0,33.3333
662,5,Entertainment/public assembly,12777,1976,2,12,0,10,0,1016.4,270,7.2,18,15,5,6,3.4
502,3,Public services,6010,1970,3,6.1,2,1.1,0,1025,180,2.6,5,3,2,2,41.51
214,2,Education,91273,1951,3,31.1,4,-8.3,0,1011.1,20,3.6,22,19,4,1,107.43
1102,13,Office,87187,1970,3,12.8,8,11.7,-1,1010.8,290,2.6,18,21,4,3,70.91
1243,14,Healthcare,237704,1970,3,10.6,2,-6.1,0,1014.9,310,8.8,16,29,3,1,241.866
762,6,Education,53651,1970,3,21.7,0,5.6,0,1009.5,180,3.1,21,25,3,4,106.367
310,3,Public services,22000,1970,3,-8.9,0,-19.4,0,1024.1,300,10.8,9,19,1,1,71.55
666,5,Entertainment/public assembly,12045,1976,1,7,2,5,0,1016.4,70,9.8,19,10,4,6,2.7
1238,14,Office,129707,1970,3,0,2,-5,0,1005.4,0,0,3,29,1,4,82.2
1148,13,Office,861524,1970,3,11.7,6,10,-1,1009.9,0,0,12,21,4,3,1305.31
1108,13,Parking,679614,1970,3,14.4,0,5.6,0,1018.7,0,0,9,22,5,6,55.832
7,0,Education,121074,1989,3,20.6,6,18.9,0,1017.8,160,5.7,6,4,2,3,0
1335,15,Public services,136817,1953,3,-3.9,2,-4.4,0,1022.8,0,0,10,2,2,1,281.425
762,6,Education,53651,1970,3,11.7,2,1.1,0,1021.5,190,2.1,11,21,4,3,120.8
208,2,Healthcare,36904,1934,3,25,2,-5.6,0,1010.4,0,0,4,5,3,5,29.1
1224,14,Office,23481,1970,3,10,2,5,0,1013.4,130,2.1,15,27,4,2,36
632,4,Education,41297,1959,6,17.2,2,10,0,1011.7,230,10.3,20,22,4,4,53
1,0,Education,2720,2004,3,27.2,6,21.1,0,1014,100,7.2,0,3,5,1,0
459,3,Entertainment/public assembly,36744,2004,3,-4.4,2,-18.9,0,1032.7,140,2.1,23,14,2,6,102.94
886,9,Education,69799,1970,3,13.9,0,9.4,0,1017.3,0,0,9,8,4,4,190
632,4,Education,41297,1959,6,13.3,2,9.4,0,1016.5,250,3.6,10,11,4,0,69.5
620,4,Education,220703,2011,9,13.9,2,10,0,1012.4,250,4.1,12,24,5,1,1318.24
1353,15,Religious worship,22201,1970,3,-3.9,0,-5.6,0,1020.5,80,2.1,10,24,4,6,10.5
922,9,Education,147205,1970,3,26.1,2,22.2,-1,1016.8,130,3.1,4,29,5,6,95
128,1,Lodging/residential,102774,1956,7,1.8,0,1.1,0,1014.7,280,1.5,3,28,4,3,60.4
600,4,Education,44182,1917,5,13.3,2,12.2,-1,1013.3,140,10.8,15,19,1,1,87
189,2,Education,7481,1969,3,26.1,2,5,0,1007.9,310,9.3,4,18,5,2,4.41
274,2,Office,42214,1985,3,32.2,4,-0.6,0,1007.2,180,2.1,19,28,5,5,15.23
967,9,Entertainment/public assembly,119262,1970,3,7.2,2,-0.6,0,1033.4,360,3.1,3,2,1,5,70
1016,10,Other,10103,1970,1,10,2,3.3,-1,1002.6,160,7.2,9,25,4,0,15.66
1003,10,Education,94751,1970,3,-3.3,0,-7.2,0,1015.6,170,4.1,4,15,1,4,93.6201
983,9,Entertainment/public assembly,122122,1970,3,17.8,2,16.1,0,1008.4,140,3.6,10,16,4,5,323
610,4,Entertainment/public assembly,30160,1958,4,5.6,2,-1.1,0,1020.7,90,3.1,7,2,1,5,39.25
1188,13,Office,37096,1970,3,12.2,2,9.4,0,1004.1,120,2.6,2,15,3,1,32.508
520,3,Office,27600,1970,3,8.3,2,6.7,-1,1016.4,50,4.6,8,15,3,1,58.61
102,0,Office,15876,1983,3,22.8,2,21.1,38,1016.4,220,4.6,3,3,5,1,0
807,8,Entertainment/public assembly,3000,1970,1,7.2,0,-1.7,0,1028.1,30,4.6,2,20,1,2,6.75
968,9,Education,153999,1970,3,21.7,0,18.3,0,1015.8,0,0,6,21,5,5,113
197,2,Public services,102856,1970,3,26.7,2,-4.4,0,1010,0,0,3,20,3,6,71.48
630,4,Education,93420,1948,5,17.2,2,11.1,0,1015.5,240,3.1,20,10,5,1,46
31,0,Education,61904,2001,3,18.3,8,17.2,33,1012.6,140,4.1,18,8,1,4,0
7,0,Education,121074,1989,3,11.7,0,8.9,0,1021.2,310,3.1,12,6,3,6,0
980,9,Entertainment/public assembly,34819,1970,3,24.4,0,3.3,0,1017.8,180,2.6,22,4,3,4,20
1343,15,Office,110380,1985,3,-5.6,2,-7.8,-1,1025.5,300,4.1,15,20,1,2,248.7
1181,13,Education,60606,1970,3,-3.3,2,-8.3,0,1024.8,270,3.1,9,26,2,4,246.194
994,9,Education,108392,1970,3,20.6,0,13.3,0,1017.7,0,0,3,23,4,5,110
1194,13,Office,35829,1970,3,12.8,2,5,0,1016.4,290,7.2,22,12,5,3,37.217
126,1,Education,21539,2004,5,9.4,2,4.6,0,1009.6,150,5.1,18,2,4,5,107.2
1311,14,Lodging/residential,66794,1970,3,6.7,0,2.2,0,1007.1,240,2.1,10,1,2,0,41.3463
908,9,Education,91254,1970,3,31.7,2,7.2,0,1005.8,180,3.6,21,27,4,2,125
864,8,Public services,16584,1970,1,23.3,2,7.2,0,1018.6,290,3.6,21,17,2,2,139.018
594,4,Education,177281,1964,7,15.6,0,10,0,1019.9,100,2.1,7,6,4,2,358.675
561,3,Office,295000,1970,3,3.3,2,-1.1,-1,1019.5,190,4.1,14,26,1,1,1829.95
1128,13,Office,58703,1970,3,-1.1,2,-6.1,0,1016.2,50,6.2,17,2,2,1,94.229
452,3,Education,155100,1931,3,14.4,2,3.9,0,1003.3,330,8.2,10,2,4,5,97.99
993,9,Education,428647,1970,3,22.8,2,21.7,-1,1013.6,180,3.1,15,17,4,6,1372
563,3,Office,31346,1970,3,15.6,2,5.6,0,995.8,230,9.8,19,10,1,6,32.23
548,3,Healthcare,9813,2010,3,4.4,2,-0.6,0,1018.9,360,1.5,7,20,3,6,14.45
761,6,Entertainment/public assembly,52534,1970,3,23.9,0,2.8,0,1026.1,150,3.1,22,17,4,6,2.8519
436,3,Lodging/residential,15574,1970,3,13.3,2,9.4,-1,1003.6,50,5.1,22,5,5,3,12.55
1142,13,Office,103718,1970,3,13.9,6,9.4,0,1002.8,150,3.1,6,8,3,1,48
566,4,Education,2010,1957,1,13.9,2,10,0,1016.2,260,3.1,15,3,5,1,0.408
293,3,Office,408000,2010,3,24.4,2,20,0,1015.5,190,1.5,2,1,6,2,640.51
1075,13,Office,72709,1970,3,-3.3,2,-12.2,0,1011.8,320,12.4,15,2,4,5,20.27
440,3,Public services,35033,1962,3,23.9,4,20,0,1015.4,0,0,13,31,5,1,156.76
1152,13,Office,118858,1970,3,25.6,2,4.4,0,1017.2,200,5.7,17,22,5,6,370.855
32,0,Office,48392,2005,3,16.7,0,10.6,0,1018.4,320,2.1,9,5,4,1,0
1225,14,Office,122746,1970,3,1.7,0,-10.6,0,1020.5,330,5.1,20,21,1,3,296.399
305,3,Office,8637,1970,3,-7.8,0,-18.3,0,1026.4,310,6.7,14,19,1,1,55.48
840,8,Other,41861,1970,1,16.7,2,15.6,0,1013.5,220,1.5,8,8,4,4,62.5
1223,14,Office,52141,1970,3,14.4,2,-6.7,0,1009,310,8.8,18,18,3,4,106.347
601,4,Entertainment/public assembly,11910,1903,2,13.9,2,10,0,1017.7,130,4.6,16,20,3,6,6.5
34,0,Lodging/residential,42731,2002,3,21.7,2,20.6,0,1014,190,3.1,10,3,5,1,0
1097,13,Office,157545,1970,3,8.9,2,-1.1,0,1020.7,200,2.6,17,28,3,0,264.356
878,9,Lodging/residential,41241,1970,3,6.1,2,5,0,1027.1,310,1.5,14,3,1,6,29
926,9,Education,26033,1970,3,17.2,0,-2.8,0,1028.2,350,3.1,22,20,3,6,33
1260,14,Office,86455,1970,3,12.8,2,10.6,0,1008.7,100,2.6,19,3,5,1,95.64
959,9,Education,128536,1970,3,8.3,0,3.3,0,1022.9,310,2.6,9,2,4,5,176
384,3,Office,13728,1970,3,15.6,8,12.2,0,1008.9,60,5.1,3,4,5,2,12.85
748,6,Office,32766,1970,3,20,0,10.6,0,1015.2,180,6.7,4,22,4,4,24.8
322,3,Education,37083,1908,3,14.4,2,10,-1,1024.2,40,5.1,13,10,5,1,26.21
1143,13,Office,96612,1970,3,-12.2,2,-14.4,-1,1019.5,130,3.1,10,4,2,3,128
207,2,Public services,99700,1970,3,15.6,2,0.6,0,1014.8,120,2.1,13,2,3,2,133.81
401,3,Entertainment/public assembly,12660,1970,3,-1.7,2,-4.4,-1,1006.5,260,3.1,8,10,2,2,19.99
756,6,Lodging/residential,44352,1970,3,5,2,-6.7,0,1008.5,290,3.6,4,26,2,4,28.6333
803,7,Education,182986,1962,3,-3.1,2,-5.5,0,1007.6,60,7.7,2,25,3,4,4984.76
989,9,Education,168696,1970,3,21.7,2,20.6,2,1016.4,10,2.1,20,14,5,5,126
429,3,Public services,11934,1930,3,7.8,2,2.2,3,1006.3,180,3.1,23,15,1,4,9.98
603,4,Public services,29063,2004,3,12.8,2,7.8,0,1019.9,140,3.1,1,10,1,6,13.3
275,2,Office,70832,2014,3,12.8,2,10.6,0,1016.5,110,2.6,12,11,4,0,167.94
135,1,Lodging/residential,66532,1967,10,1,2,-1.8,0,1014,120,1.5,3,26,2,4,49
1262,14,Office,65000,1970,3,7.2,2,5,0,1017,50,2.6,10,29,4,4,115.81
1007,10,Office,41933,1970,2,-7.2,0,-12.2,0,1031,180,3.6,3,13,1,2,29.25
987,9,Education,166395,1970,3,19.4,2,16.7,0,1010.1,210,3.1,10,3,3,3,438
247,2,Education,64560,1965,3,26.1,2,-16.7,0,1003.1,250,9.3,23,25,4,0,157.02
501,3,Education,66404,1970,3,9.4,4,0.6,0,1005.3,290,5.7,22,16,2,1,86.31
206,2,Public services,345837,1966,3,15,2,-7.2,0,1019.8,360,4.1,11,24,2,2,213.04
120,1,Education,68211,1976,7,2.3,2,0.6,0,1015.6,260,5.7,8,13,1,2,140.204
464,3,Public services,9816,1970,3,13.3,8,11.7,0,1005.2,70,5.1,0,5,5,3,14.14
866,8,Public services,10174,1970,1,28.9,6,17.8,0,1016.1,180,4.1,18,13,3,6,19.1304
157,2,Office,5258,1970,3,26.7,4,6.7,0,1015.6,250,5.1,21,12,4,1,97.93
436,3,Lodging/residential,15574,1970,3,18.3,2,9.4,0,1020.9,180,1.5,17,19,5,3,9.59
1205,13,Parking,178270,1970,3,22.2,2,11.7,0,1008.9,200,5.7,14,23,5,0,17.889
611,4,Education,128126,1966,7,13.3,2,11.1,-1,1017.8,220,7.2,14,13,1,2,566.725
146,1,Office,31614,1956,8,16,2,9.2,0,1014.4,220,7.7,18,20,5,4,16.7
646,4,Education,58733,1923,6,16.7,2,9.4,0,1016.7,150,7.2,17,10,3,3,49.55
313,3,Education,103800,1970,3,12.2,2,9.4,0,1003.8,350,4.6,8,6,5,4,41.37
694,5,Education,30613,1976,4,8,2,8,0,1016.4,150,4.1,5,6,2,5,6.5
1217,13,Education,73044,1970,3,5,2,-1.7,0,1003.4,60,3.6,10,22,3,1,119.921
726,5,Education,120566,1945,2,9,2,7,0,1016.4,260,8.8,10,6,4,2,14.9515
904,9,Education,29961,1970,3,5,0,-0.6,0,1029.3,180,2.1,15,4,1,0,0
233,2,Education,25139,1970,3,15,2,1.7,0,1018.2,100,1.5,10,11,2,3,29.57
227,2,Entertainment/public assembly,17132,1918,3,10,2,-1.1,0,1009.7,240,6.7,20,1,2,0,7.73
1149,13,Office,293990,1970,3,-1.7,2,-8.3,0,1015.9,330,4.1,0,17,2,2,262.682
312,3,Entertainment/public assembly,6625,1970,3,17.2,2,10.6,0,1020.8,180,2.6,5,21,5,5,11.24
187,2,Education,44203,1950,3,7.2,0,-6.1,0,1021.2,230,2.6,5,3,2,2,10.54
600,4,Education,44182,1917,5,8.3,2,5.6,0,1020.3,40,2.1,14,16,3,2,92
463,3,Public services,25000,1970,3,9.4,2,6.7,0,1011,180,2.6,14,15,3,1,20.95
890,9,Education,202937,1970,3,29.4,0,19.4,0,1010.2,180,2.6,23,11,4,0,401
927,9,Lodging/residential,745671,1970,3,10,9,10,0,1012.7,0,0,11,7,1,3,684
904,9,Education,29961,1970,3,22.2,0,9.4,0,1016,120,2.6,17,16,3,2,545
909,9,Entertainment/public assembly,66121,1970,3,15,0,0,0,1019,20,2.6,7,17,2,2,123
437,3,Entertainment/public assembly,11651,1970,3,-2.2,2,-4.4,0,1017.2,0,0,14,28,1,3,77.33
1030,11,Education,68030,1970,3,-7.4,2,-9.9,0,1008.3,60,3.1,21,17,1,6,61
1144,13,Office,152312,1970,3,1.1,2,-3.9,0,1024,300,5.1,21,21,2,6,440.923
430,3,Public services,23918,1970,3,5.6,2,-1.1,0,1020.5,320,3.6,10,1,1,4,19.64
834,8,Public services,4934,1970,1,24.4,2,21.7,0,1019.4,110,3.6,5,17,5,1,28.3333
199,2,Parking,405083,2004,3,18.3,2,-5.6,0,1021.5,70,7.2,17,24,2,2,103.11
115,1,Education,129716,1968,6,7.4,2,6.8,0,984,170,2.1,10,5,1,1,504.687
217,2,Education,282946,2003,3,28.3,2,-6.1,0,1011.1,270,4.6,1,22,2,0,188.56
329,3,Entertainment/public assembly,3133,1970,3,13.9,6,12.8,8,1007.8,60,4.1,6,4,5,2,0.28
38,0,Office,12769,2013,3,28.3,4,21.1,0,1020,120,2.1,15,16,5,0,0
463,3,Public services,25000,1970,3,17.2,6,10,0,1021.9,360,4.1,15,11,3,4,18.02
1097,13,Office,157545,1970,3,-2.8,2,-10.6,0,1025,140,3.6,2,18,2,3,140.044
670,5,Healthcare,18471,1966,1,8,2,4,0,1016.4,270,8.2,10,28,3,0,15.7
695,5,Education,121062,1976,3,8,2,7,0,1016.4,180,4.1,18,4,1,0,110.9
732,5,Education,66187,1976,1,1,0,-2,0,1016.4,60,2.1,17,19,1,1,79.3
661,5,Entertainment/public assembly,7427,1976,2,6,2,1,0,1016.4,290,5.1,19,30,1,5,1.761
319,3,Public services,13100,1929,3,-0.6,6,-11.1,0,1026.8,320,5.1,0,22,1,4,25.19
39,0,Office,64619,1969,3,8.3,0,2.2,0,1018.9,280,3.6,4,8,2,0,0
191,2,Education,78268,1964,3,11.1,2,2.2,0,1015.4,200,1.5,4,15,1,4,40.29
862,8,Other,27640,1970,1,16.1,2,10.6,0,1014.3,260,6.7,3,25,2,3,40.9554
1111,13,Office,67839,1970,3,6.1,2,4.4,5,1017,130,2.1,5,27,3,6,30.381
900,9,Education,111623,1970,3,20,2,17.8,0,1010.8,120,2.1,15,16,4,5,182
358,3,Education,77700,1970,3,0.6,4,-3.9,0,1023.5,230,1.5,9,7,2,6,54.68
1,0,Education,2720,2004,3,13.9,0,-5.6,0,1027.6,320,2.6,16,11,2,3,0
1346,15,Education,34875,1993,3,-6.1,2,-9.4,0,1027,160,2.6,8,6,2,5,37.025
461,3,Education,69400,1959,3,22.2,6,15.6,0,1008.2,340,3.6,18,3,5,1,68.73
